Aviso;Fecha;Ubicación técnica;Ce.coste;Equipo;IniAvería;FinAvería;HIniAver;HFinAver; DurParada;Un.;Cl.;Creado el;Autor aviso;Orden;Cierre;PerfCatál;IntRespEj;Ejecutante
30035098;18.07.2024;SPEQ-TEMA-T086;13264;12003381;18.07.2024;19.07.2024;7:00:00;17:00:00;5;H;A3;18.07.2024;BAYRONO;;31.07.2024;TRACTERM;10000951;47
30035099;19.07.2024;SPEQ-TEMA-RT27;13254;12004673;23.07.2024;24.07.2024;9:00:00;16:00:00;8;H;A3;19.07.2024;JUANTB;120026042;25.07.2024;GRURTG;10000464;142
30035100;19.07.2024;SPEQ-TEMA-RT27;13254;12006086;29.07.2024;29.07.2024;8:00:00;13:00:00;6;H;A3;19.07.2024;JUANTB;120026059;29.07.2024;GRURTG;10000464;142
30035101;19.07.2024;SPEQ-TEMA-T081-MOT;13264;12003548;19.07.2024;19.07.2024;10:30:00;10:50:00;0,33;H;A3;19.07.2024;EDWARS;120026000;22.07.2024;M-DIES-T;10001665;47
30035102;19.07.2024;SPEQ-TEMA-T088;13264;12003383;19.07.2024;19.07.2024;10:00:00;10:25:00;0,42;H;A3;19.07.2024;EDWARS;120026001;22.07.2024;TRACTERM;10001664;47
30035103;19.07.2024;SPEQ-TEMA-T088-MOT;13264;12002383;19.07.2024;19.07.2024;10:00:00;10:25:00;0,42;H;A3;19.07.2024;EDWARS;120026002;22.07.2024;M-DIES-T;10001437;47
30035104;19.07.2024;SPEQ-TEMA-T102;13264;12003397;19.07.2024;19.07.2024;10:40:00;11:00:00;0,33;H;A3;19.07.2024;EDWARS;120026003;22.07.2024;TRACTERM;10001664;47
30035105;19.07.2024;SPEQ-TEMA-TAMA;13206;12001849;19.07.2024;19.07.2024;7:00:00;17:00:00;5;H;A3;19.07.2024;BAYRONO;120026004;31.07.2024;1;234;47
30035106;19.07.2024;SPEQ-TEMA-T072;13263;12002200;19.07.2024;19.07.2024;7:00:00;17:00:00;2;H;A3;19.07.2024;BAYRONO;120026005;31.07.2024;TRACTERM;10000951;47
30035107;19.07.2024;SPEQ-TEMA-RS04;13245;12002224;19.07.2024;19.07.2024;6:00:00;14:00:00;8;H;A3;19.07.2024;EDWARS;120026006;22.07.2024;REASTAKE;10001437;47
30035108;19.07.2024;SPEQ-TEMA-RS04;13245;12002224;19.07.2024;;14:44:26;0:00:00;0;H;A3;19.07.2024;BYRONO;;;REASTAKE;10000951;47
30035109;19.07.2024;SPEQ-TEMA-T075;13263;12002203;19.07.2024;19.07.2024;7:00:00;17:00:00;1;H;A3;19.07.2024;BAYRONO;120026008;31.07.2024;TRACTERM;10000951;47
30035110;19.07.2024;SPEQ-TEMA-T032;13262;12002160;19.07.2024;19.07.2024;16:02:46;17:00:00;0,95;H;A3;19.07.2024;DOUGLASB;120026009;22.07.2024;TRACTERM;10001765;142
30035111;19.07.2024;SPEQ-TEMA-RS04;13245;12002224;19.07.2024;19.07.2024;16:18:29;17:30:00;1,19;H;A3;19.07.2024;DOUGLASB;120026053;24.07.2024;REASTAKE;10000774;142
30035112;19.07.2024;SPEQ-TEMA-T094;13264;12003389;19.07.2024;19.07.2024;20:30:11;21:00:00;0,5;H;A3;19.07.2024;DOUGLASB;;22.07.2024;TRACTERM;246;142
30035113;19.07.2024;SPEQ-TEMA-TL02;13294;12002212;19.07.2024;19.07.2024;20:35:05;21:00:00;0,42;H;A3;19.07.2024;DOUGLASB;;22.07.2024;TRULIFT;10001765;142
30035114;12.04.2024;SPEQ-TEMA-VEHI-GEGE;13203;12004350;12.04.2024;12.04.2024;7:00:00;17:00:00;8;H;A3;19.07.2024;BAYRONO;120026010;19.07.2024;1;234;47
30035115;20.07.2024;;13201;12005210;20.07.2024;20.07.2024;6:34:25;7:10:00;0,59;H;A3;20.07.2024;DOUGLASB;120026011;22.07.2024;VEHICULO;10000774;142
30035116;20.07.2024;SPEQ-TEMA-T096-MOT;13264;12003563;20.07.2024;20.07.2024;6:46:59;7:10:00;0,38;H;A3;20.07.2024;DOUGLASB;120026012;22.07.2024;M-DIES-T;10000774;142
30035117;20.07.2024;SPEQ-TEMA-TL06;13294;12002216;20.07.2024;20.07.2024;7:23:55;8:00:00;0,6;H;A3;20.07.2024;DOUGLASB;120026013;22.07.2024;TRULIFT;10000774;142
30035118;20.07.2024;SPEQ-TEMA-RT23;13254;12002033;20.07.2024;20.07.2024;7:31:19;9:00:00;1,48;H;A3;20.07.2024;DOUGLASB;120026014;22.07.2024;GRURTG;10000774;142
30035119;20.07.2024;SPEQ-TEMA-T096-MOT;13264;12003563;20.07.2024;20.07.2024;8:15:07;8:59:00;0,73;H;A3;20.07.2024;DOUGLASB;120026015;22.07.2024;M-DIES-T;246;142
30035120;20.07.2024;SPEQ-TEMA-VEHI-EQPO;13201;12005220;20.07.2024;20.07.2024;8:39:36;9:02:00;0,37;H;A3;20.07.2024;DOUGLASB;120026016;22.07.2024;VEHICULO;10000774;142
30035121;20.07.2024;SPEQ-TEMA-T054;13263;12002182;20.07.2024;20.07.2024;9:24:53;10:00:00;0,59;H;A3;20.07.2024;DOUGLASB;120026017;23.07.2024;TRACTERM;30000247;142
30035122;20.07.2024;;13201;12005208;20.07.2024;20.07.2024;15:06:13;15:30:00;0,4;H;A3;20.07.2024;EDWARS;120026018;22.07.2024;VEHICULO;10000504;47
30035123;20.07.2024;SPEQ-TEMA-TL04;13294;12002214;20.07.2024;20.07.2024;18:00:00;18:30:00;0,5;H;A3;20.07.2024;EDWARS;120026019;22.07.2024;TRULIFT;10001437;47
30035124;20.07.2024;SPEQ-TEMA-GP11;13221;12005972;20.07.2024;;19:31:58;0:00:00;0;H;A3;20.07.2024;EDUARDOC;;;GRUSTS;10000221;47
30035125;21.07.2024;SPEQ-TEMA-TAMA;13206;12001849;21.07.2024;21.07.2024;7:00:35;14:00:00;6,99;H;A3;21.07.2024;DOUGLASB;120026020;23.07.2024;1;;
30035126;21.07.2024;SPEQ-TEMA-GP12;13222;12003662;21.07.2024;21.07.2024;8:18:51;9:00:00;0,69;H;A3;21.07.2024;DOUGLASB;120026021;23.07.2024;GRUSTS;10000774;142
30035127;21.07.2024;SPEQ-TEMA-GP12;13222;12005973;21.07.2024;21.07.2024;11:24:45;13:00:00;1,59;H;A3;21.07.2024;BAYRONO;120026022;23.07.2024;GRUSTS;10000774;142
30035128;21.07.2024;SPEQ-TEMA-RS13;13246;12002261;21.07.2024;21.07.2024;11:51:27;12:15:00;0,39;H;A3;21.07.2024;DOUGLASB;120026023;23.07.2024;M-DIES-T;30000247;142
30035129;22.07.2024;SPEQ-TEMA-TL07;13294;12002217;22.07.2024;22.07.2024;8:00:25;15:00:00;6,99;H;A3;22.07.2024;EDWARS;120026024;22.07.2024;TRULIFT;10000504;47
30035130;22.07.2024;SPEQ-TEMA-TL05;13294;12002215;22.07.2024;22.07.2024;8:42:17;15:00:00;6,3;H;A3;22.07.2024;EDWARS;120026025;22.07.2024;TRULIFT;10000722;47
30035131;22.07.2024;SPEQ-TEMA-T053;13263;12002181;22.07.2024;22.07.2024;7:00:00;17:00:00;2;H;A3;22.07.2024;BAYRONO;120026027;31.07.2024;TRACTERM;10000951;47
30035132;22.07.2024;SPEQ-TEMA-RS02;13245;12002222;22.07.2024;22.07.2024;10:00:00;11:00:00;1;H;A3;22.07.2024;YANO;120026029;25.07.2024;REASTAKE;10001114;47
30035133;22.07.2024;SPEQ-TEMA-GP08;13218;12003080;22.07.2024;22.07.2024;11:00:00;12:00:00;1;H;A3;22.07.2024;LUISAC;120026030;12.08.2024;GRUSTS;163;142
30035134;22.07.2024;SPEQ-SEEX-BODE-MAEL;13106;12000060;22.07.2024;22.07.2024;7:00:00;17:00:00;2;H;A3;22.07.2024;BAYRONO;120026031;31.07.2024;EYTELEC;10000951;47
30035135;22.07.2024;SPEQ-TEMA-GP11;13221;12003772;24.07.2024;24.07.2024;8:00:00;16:00:00;7;H;A3;22.07.2024;LUISAC;120026032;12.08.2024;AIREACO;10000221;142
30035136;22.07.2024;SPEQ-TEMA-TL02;13294;12002212;22.07.2024;22.07.2024;7:00:00;17:00:00;2;H;A3;22.07.2024;BAYRONO;120026033;31.07.2024;TRULIFT;10000951;47
30035137;15.07.2024;SPEQ-TEMA-T071;13263;12002199;15.07.2024;15.07.2024;7:00:00;17:00:00;5;H;A3;22.07.2024;BAYRONO;120026034;22.07.2024;TRACTERM;10000951;47
30035138;15.06.2024;SPEQ-TEMA-T097;13264;12003392;15.06.2024;15.06.2024;7:00:00;17:00:00;4;H;A3;22.07.2024;BAYRONO;120026035;22.07.2024;TRACTERM;10000951;47
30035139;22.07.2024;SPEQ-TEMA-RT38;13255;12003689;22.07.2024;;14:07:32;0:00:00;0;H;A3;22.07.2024;YANO;;;GRURTG;;47
30035140;22.07.2024;SPEQ-TEMA-GM02;13232;12000554;22.07.2024;23.07.2024;14:30:00;12:00:00;21,5;H;A3;22.07.2024;LUISAC;120026036;12.08.2024;GRUMOV;163;142
30035141;22.07.2024;SPEQ-TEMA-RT27;13254;12006014;24.07.2024;24.07.2024;9:00:00;11:00:00;2;H;A3;22.07.2024;LUISAC;120026037;24.07.2024;GRURTG;10000464;142
30035142;22.07.2024;SPEQ-TEMA-RT24;13254;12004638;23.07.2024;23.07.2024;14:00:00;17:00:00;3;H;A3;22.07.2024;LUISAC;120026038;12.08.2024;GRURTG;149;142
30035143;22.06.2024;SPEQ-TEMA-RS12;13246;12002232;22.06.2024;22.06.2024;7:00:00;17:00:00;3;H;A3;22.07.2024;BAYRONO;120026039;22.07.2024;REASTAKE;10000951;47
30035144;22.07.2024;SPEQ-TEMA-T061-TRAN;13264;12004387;22.07.2024;22.07.2024;18:02:48;18:30:00;0,45;H;A3;22.07.2024;DOUGLASB;120026040;23.07.2024;TTTRANS;30000247;142
30035145;22.07.2024;SPEQ-TEMA-TL01;13294;12002211;22.07.2024;27.07.2024;20:50:33;21:00:00;8;H;A3;22.07.2024;DOUGLASB;120026041;;TRULIFT;246;142
30035146;23.07.2024;;13201;12005210;23.07.2024;23.07.2024;8:30:00;9:35:00;1,08;H;A3;23.07.2024;YANO;120026043;23.07.2024;VEHICULO;10000398;47
30035147;23.07.2024;SPEQ-TEMA-FL05;13206;12002240;23.07.2024;23.07.2024;8:00:00;10:00:00;2;H;A3;23.07.2024;LUISAC;120026044;25.07.2024;1;10000464;142
30035148;23.07.2024;SPEQ-TEMA-T080;13264;12003375;23.07.2024;23.07.2024;7:00:00;17:00:00;1;H;A3;23.07.2024;BAYRONO;120026045;31.07.2024;TRACTERM;10000951;47
30035149;27.06.2024;SPEQ-TEMA-T079;13264;12003374;27.06.2024;27.06.2024;7:00:00;17:00:00;4;H;A3;23.07.2024;BAYRONO;120026047;;TRACTERM;10000951;47
30035150;27.06.2024;SPEQ-TEMA-RS14;13246;12002234;27.06.2024;27.06.2024;7:00:00;17:00:00;4;H;A3;23.07.2024;BAYRONO;120026048;23.07.2024;REASTAKE;10000951;47
30035151;23.07.2024;SPEQ-TEMA-GM03;13233;12005861;23.07.2024;24.07.2024;11:00:00;14:00:00;4;H;A3;23.07.2024;LUISAC;120026049;29.07.2024;GRUMOV;163;142
30035152;23.07.2024;SPEQ-TEMA-T034-MOT;13262;12002372;23.07.2024;;11:45:00;0:00:00;0;H;A3;23.07.2024;YANO;;;M-DIES-T;10001793;47
30035153;11.07.2024;SPEQ-TEMA-T090;13264;12003385;11.07.2024;11.07.2024;7:00:00;17:00:00;3;H;A3;23.07.2024;BAYRONO;120026050;23.07.2024;TRACTERM;10000951;47
30035154;15.07.2024;SPEQ-TEMA-T067;13263;12002195;15.07.2024;15.07.2024;7:00:00;17:00:00;3;H;A3;24.07.2024;BAYRONO;120026051;31.07.2024;TRACTERM;10000951;47
30035155;19.07.2024;SPEQ-TEMA-RS03;13245;12002223;19.07.2024;20.07.2024;7:00:00;17:00:00;3;H;A3;24.07.2024;BAYRONO;120026052;31.07.2024;REASTAKE;10000951;47
30035156;19.07.2024;SPEQ-TEMA-TAMA;13206;12001849;19.07.2024;19.07.2024;7:00:00;17:00:00;1;H;A3;24.07.2024;BAYRONO;120026054;31.07.2024;1;10000951;47
30035157;24.07.2024;SPEQ-TEMA-P096;13283;12003432;24.07.2024;24.07.2024;7:00:00;17:00:00;6;H;A3;24.07.2024;BAYRONO;120026055;31.07.2024;PLATAFOR;10000951;47
30035158;24.07.2024;SPEQ-TEMA-P063;13282;12002112;24.07.2024;25.07.2024;10:26:08;17:00:00;6;H;A3;24.07.2024;BAYRONO;120026056;31.07.2024;PLATAFOR;10000951;47
30035159;24.07.2024;SPEQ-TEMA-RS03;13245;12002223;24.07.2024;25.07.2024;7:00:00;17:00:00;6;H;A3;24.07.2024;BAYRONO;120026057;31.07.2024;REASTAKE;10000951;47
30035160;24.07.2024;SPEQ-TEMA-T079;13264;12003374;24.07.2024;25.07.2024;7:00:00;17:00:00;6;H;A3;24.07.2024;BAYRONO;120026058;31.07.2024;TRACTERM;10000951;47
30035161;24.07.2024;SPEQ-TEMA-TL04;13294;12002214;24.07.2024;24.07.2024;7:00:00;17:00:00;6;H;A3;24.07.2024;BAYRONO;;31.07.2024;TRULIFT;10000951;47
30035162;24.07.2024;SPEQ-TEMA-P093;13283;12003429;24.07.2024;;19:52:36;0:00:00;0;H;A3;24.07.2024;YANO;;;PLATAFOR;;47
30035163;25.07.2024;SPEQ-TEMA-FL;13206;12000678;25.07.2024;;7:50:36;0:00:00;0;H;A3;25.07.2024;LUISAC;120026060;;FORKLIFT;163;142
30035164;25.07.2024;SPEQ-TEMA-FL05;13206;12002240;29.07.2024;29.07.2024;9:00:00;12:00:00;3;H;A3;25.07.2024;LUISAC;120026061;12.08.2024;1;149;142
30035165;25.07.2024;SPEQ-TEMA-T073;13263;12002201;25.07.2024;25.07.2024;7:00:00;17:00:00;4;H;A3;25.07.2024;BAYRONO;120026062;31.07.2024;TRACTERM;10000951;47
30035166;25.07.2024;SPEQ-TEMA-T094;13264;12003389;25.07.2024;25.07.2024;7:00:00;17:00:00;6;H;A3;25.07.2024;BAYRONO;120026063;31.07.2024;TRACTERM;10000951;47
30035167;25.07.2024;SPEQ-TEMA-RT33;13254;12004679;25.07.2024;25.07.2024;16:00:00;16:30:00;0,5;H;A3;25.07.2024;LUISAC;120026064;05.08.2024;GRURTG;10000464;142
30035168;25.07.2024;SPEQ-TEMA-T052-MOT;13263;12003519;25.07.2024;25.07.2024;15:30:23;16:00:00;0,49;H;A3;25.07.2024;EDWARS;120026065;30.07.2024;M-DIES-T;10001437;47
30035169;21.06.2024;SPEQ-TEMA-T089;13264;12003384;21.06.2024;;16:49:01;0:00:00;0;H;A3;25.07.2024;BAYRONO;120026066;;TRACTERM;10000951;47
30035170;25.07.2024;SPEQ-TEMA-T083;13264;12003378;25.07.2024;31.07.2024;7:00:00;17:00:00;154;H;A3;25.07.2024;BAYRONO;120026067;31.07.2024;TRACTERM;10000951;47
30035171;25.07.2024;SPEQ-TEMA-T060;13263;12002188;25.07.2024;;20:56:29;0:00:00;0;H;A3;25.07.2024;BYRONO;120026082;;TRACTERM;10000951;47
30035172;25.07.2024;SPEQ-TEMA-P098;13283;12003434;25.07.2024;;20:59:38;0:00:00;0;H;A3;25.07.2024;BYRONO;;;PLATAFOR;10000951;47
30035173;26.07.2024;SPEQ-TEMA-T087;13264;12003382;26.07.2024;26.07.2024;7:00:00;7:30:00;0,5;H;A3;26.07.2024;EDWARS;120026068;30.07.2024;TRACTERM;10001437;47
30035174;26.07.2024;SPEQ-TEMA-T093;13264;12003388;26.07.2024;26.07.2024;8:00:00;8:25:00;0,42;H;A3;26.07.2024;EDWARS;120026069;30.07.2024;TRACTERM;10001664;47
30035175;26.07.2024;SPEQ-TEMA-T034;13262;12002162;26.07.2024;26.07.2024;7:00:00;17:00:00;4;H;A3;26.07.2024;BAYRONO;120026070;31.07.2024;TRACTERM;10000951;47
30035176;26.07.2024;SPEQ-TEMA-RT39;13255;12006078;27.07.2024;;16:51:49;0:00:00;0;H;A3;26.07.2024;EDUARDOC;;31.07.2024;GRURTG;149;142
30035177;27.07.2024;SPEQ-TEMA-GP13;13223;12003642;27.07.2024;;5:50:00;0:00:00;0;H;A3;27.07.2024;YANO;120026071;;GRUSTS;10000398;47
30035178;27.07.2024;SPEQ-TEMA-GP13;13223;12003612;27.07.2024;27.07.2024;2:33:00;3:38:00;1,08;H;A3;27.07.2024;YANO;;27.07.2024;SPREADER;10001793;47
30035179;27.07.2024;SPEQ-TEMA-RS15;13246;12002235;27.07.2024;27.07.2024;9:00:00;9:30:00;0,5;H;A3;27.07.2024;EDWARS;120026072;30.07.2024;REASTAKE;10001437;47
30035180;27.07.2024;;13201;12005210;27.07.2024;27.07.2024;9:00:00;9:30:00;0,5;H;A3;27.07.2024;EDWARS;120026073;30.07.2024;VEHICULO;10001437;47
30035181;27.07.2024;SPEQ-TEMA-RT25;13254;12003008;27.07.2024;27.07.2024;11:00:00;11:45:00;0,75;H;A3;27.07.2024;EDWARS;;30.07.2024;MOTODIES;222;47
30035182;28.07.2024;SPEQ-TEMA-T027-MOT;13262;12002364;28.07.2024;28.07.2024;7:57:58;8:20:00;0,37;H;A3;28.07.2024;DOUGLASB;120026074;29.07.2024;M-DIES-T;30000247;142
30035183;28.07.2024;SPEQ-TEMA-TAMA;13206;12001849;28.07.2024;28.07.2024;8:00:00;15:00:00;7;H;A3;28.07.2024;DOUGLASB;120026075;29.07.2024;1;;
30035184;28.07.2024;SPEQ-TEMA-RS08;13245;12002228;28.07.2024;;9:58:39;0:00:00;0;H;A3;28.07.2024;BAYRONO;120026076;;REASTAKE;10000951;47
30035185;28.07.2024;SPEQ-TEMA-GP11;13221;12003661;28.07.2024;28.07.2024;17:00:00;18:45:00;1,75;H;A3;28.07.2024;EDWARS;120026078;30.07.2024;GRUSTS;222;47
30035186;28.07.2024;SPEQ-TEMA-T084;13264;12003379;28.07.2024;28.07.2024;18:12:00;18:40:00;0,47;H;A3;28.07.2024;EDWARS;;30.07.2024;TRACTERM;10001437;47
30035187;29.07.2024;SPEQ-TEMA-TL06;13294;12002216;29.07.2024;29.07.2024;6:40:26;7:10:00;0,49;H;A3;29.07.2024;DOUGLASB;120026079;30.07.2024;TRULIFT;10000774;142
30035188;29.07.2024;SPEQ-TEMA-RS01;13245;12002221;29.07.2024;29.07.2024;7:00:00;17:00:00;4;H;A3;29.07.2024;BAYRONO;120026080;31.07.2024;REASTAKE;10000951;47
30035189;29.07.2024;SPEQ-TEMA-RS01;13245;12002221;29.07.2024;29.07.2024;7:00:00;17:00:00;1;H;A3;29.07.2024;BAYRONO;120026081;31.07.2024;REASTAKE;10000951;47
30035190;29.07.2024;SPEQ-TEMA-GP09;13219;12003097;29.07.2024;29.07.2024;8:00:00;11:00:00;3;H;A3;29.07.2024;EDUARDOC;120026083;31.07.2024;GRUSTS;163;142
30035191;29.07.2024;SPEQ-TEMA-T073;13263;12002201;29.07.2024;;8:25:04;0:00:00;0;H;A3;29.07.2024;BAYRONO;120026084;;TRACTERM;10000951;47
30035192;29.07.2024;SPEQ-TEMA-T107;13264;12003402;29.07.2024;29.07.2024;7:00:00;17:00:00;5;H;A3;29.07.2024;BAYRONO;120026085;31.07.2024;TRACTERM;10000951;47
30035193;29.07.2024;SPEQ-TEMA-RS14;13246;12002234;29.07.2024;29.07.2024;6:35:32;7:00:00;0,41;H;A3;29.07.2024;DOUGLASB;;31.07.2024;REASTAKE;30000247;142
30035194;29.07.2024;SPEQ-TEMA-T066-MOT;13263;12003533;29.07.2024;29.07.2024;9:22:48;9:40:00;0,29;H;A3;29.07.2024;DOUGLASB;120026086;30.07.2024;M-DIES-T;10001765;142
30035195;29.07.2024;ZEEQ-SEEX-BOSE;33007;12002854;29.07.2024;;9:46:31;0:00:00;0;H;A3;29.07.2024;BAYRONO;120026087;;EYTELEC;10000951;47
30035196;29.07.2024;SPEQ-TEMA-T090-TRAN;13264;12004386;29.07.2024;29.07.2024;10:11:37;10:30:00;0,31;H;A3;29.07.2024;DOUGLASB;120026088;30.07.2024;TTTRANS;10001765;142
30035197;28.07.2024;SPBC-PUPA-BC02;13107;12000051;29.07.2024;30.07.2024;10:26:36;17:00:00;0;H;A3;29.07.2024;EDUARDOC;120026089;14.08.2024;BASCULA;414;142
30035198;29.07.2024;SPEQ-TEMA-T062;13263;12002190;29.07.2024;29.07.2024;11:04:02;11:20:00;0,27;H;A3;29.07.2024;DOUGLASB;120026090;30.07.2024;TRACTERM;30000247;142
30035199;29.07.2024;SPEQ-TEMA-T104-MOT;13264;12003571;29.07.2024;29.07.2024;11:00:02;11:30:00;0,5;H;A3;29.07.2024;DOUGLASB;;30.07.2024;M-DIES-T;10001765;142
30035200;29.07.2024;SPEQ-TEMA-T058-MOT;13263;12003525;29.07.2024;29.07.2024;13:30:44;13:40:00;0,15;H;A3;29.07.2024;DOUGLASB;;30.07.2024;M-DIES-T;10000774;142
30035201;29.07.2024;SPEQ-TEMA-GP11;13221;12003610;30.07.2024;;7:00:00;0:00:00;0;H;A3;29.07.2024;EDUARDOC;120026091;;SPREADER;163;142
30035202;27.07.2024;SPEQ-TEMA-GM02;13232;12000554;27.07.2024;;7:00:00;0:00:00;0;H;A3;29.07.2024;EDUARDOC;120026092;;GRUMOV;163;142
30035203;29.07.2024;SPEQ-TEMA-GP13;13223;12003681;29.07.2024;29.07.2024;8:00:00;10:00:00;2;H;A3;29.07.2024;EDUARDOC;;03.08.2024;GRUSTS;10000221;142
30035204;29.07.2024;SPEQ-TEMA-GP13;13223;12003681;29.07.2024;;8:00:00;0:00:00;0;H;A3;29.07.2024;EDUARDOC;;;GRUSTS;10000221;142
30035205;29.07.2024;SPEQ-TEMA-GP07;13217;12003063;30.07.2024;30.07.2024;8:00:00;11:00:00;3;H;A3;29.07.2024;EDUARDOC;;31.07.2024;GRUSTS;10000221;142
30035206;29.07.2024;SPEQ-TEMA-RT28;13254;12004642;29.07.2024;;17:38:54;0:00:00;0;H;A3;29.07.2024;YANO;;31.07.2024;GRURTG;149;47
30035207;30.07.2024;SPEQ-TEMA-RT41;13255;12004750;02.08.2024;02.08.2024;8:00:00;15:00:00;7;H;A3;30.07.2024;EDUARDOC;120026094;05.08.2024;GRURTG;10001096;142
30035208;30.07.2024;SPEQ-TEMA-FL03;13294;12002238;30.07.2024;30.07.2024;8:00:00;8:30:00;0,5;H;A3;30.07.2024;YANO;120026093;30.07.2024;TRULIFT;10000951;47
30035209;30.07.2024;SPEQ-TEMA-GM03;13233;12000569;30.07.2024;31.07.2024;9:00:00;11:00:00;10;H;A3;30.07.2024;EDUARDOC;120026095;31.07.2024;GRUMOV;163;142
30035210;30.07.2024;SPEQ-TEMA-T065;13263;12002193;30.07.2024;;8:42:15;0:00:00;0;H;A3;30.07.2024;BAYRONO;120026096;;TRACTERM;10000951;47
30035211;30.07.2024;SPEQ-TEMA-RT28;13254;12004642;30.07.2024;;10:11:25;0:00:00;0;H;A3;30.07.2024;JAIRO;;;GRURTG;149;142
30035212;30.07.2024;SPEQ-TEMA-RT28;13254;12004642;30.07.2024;;10:15:02;0:00:00;0;H;A3;30.07.2024;JAIRO;;;GRURTG;149;142
30035213;30.07.2024;SPEQ-TEMA-T083;13264;12003378;30.07.2024;30.07.2024;7:00:00;17:00:00;5;H;A3;30.07.2024;BAYRONO;120026097;31.07.2024;TRACTERM;10000951;47
30035214;30.07.2024;SPEQ-TEMA-VEHI-GEAD;13201;12002933;25.07.2024;29.07.2024;7:00:00;17:00:00;5;H;A3;30.07.2024;BAYRONO;120026098;31.07.2024;1;10000951;47
30035215;30.07.2024;SPEQ-TEMA-VEHI-GEAD;13201;12001990;25.07.2024;29.07.2024;7:00:00;17:00:00;5;H;A3;30.07.2024;BAYRONO;120026099;31.07.2024;1;10000951;47
30035216;30.07.2024;SPEQ-TEMA-GP13;13223;12003612;30.07.2024;30.07.2024;9:50:00;10:15:00;0,42;H;A3;30.07.2024;YANO;;30.07.2024;SPREADER;10000660;47
30035217;30.07.2024;SPEQ-TEMA-GP12;13222;12003611;30.07.2024;30.07.2024;10:20:00;10:45:00;0,42;H;A3;30.07.2024;YANO;;30.07.2024;SPREADER;10000660;47
30035218;30.07.2024;SPEQ-TEMA-GP10;13220;12003115;30.07.2024;30.07.2024;9:45:00;10:00:00;0,25;H;A3;30.07.2024;YANO;;30.07.2024;SPREADER;10000660;47
30035219;30.07.2024;SPEQ-TEMA-GP11;13221;12003610;30.07.2024;30.07.2024;10:05:00;10:25:00;0,33;H;A3;30.07.2024;YANO;;30.07.2024;SPREADER;10000660;47
30035220;30.07.2024;SPEQ-TEMA-P080;13283;12003410;30.07.2024;;13:09:49;0:00:00;0;H;A3;30.07.2024;YANO;;;PLATAFOR;;47
30035221;30.07.2024;SPEQ-TEMA-FL04;13294;12002239;30.07.2024;30.07.2024;14:15:11;15:00:00;0,75;H;A3;30.07.2024;DOUGLASB;120026100;31.07.2024;TRULIFT;30000247;142
30035222;30.07.2024;SPEQ-TEMA-T094;13264;12003389;30.07.2024;30.07.2024;14:50:01;15:17:00;0,45;H;A3;30.07.2024;DOUGLASB;;31.07.2024;TRACTERM;246;142
30035223;30.07.2024;SPEQ-TEMA-GP03-CARE;13213;12000256;30.07.2024;30.07.2024;16:48:44;17:23:00;0,57;H;A3;30.07.2024;DOUGLASB;120026101;31.07.2024;GRUSTS;10001765;142
30035224;30.07.2024;SPEQ-TEMA-T059;13263;12002187;30.07.2024;;16:59:19;0:00:00;0;H;A3;30.07.2024;BAYRONO;;;TRACTERM;10000951;47
30035225;30.07.2024;SPEQ-TEMA-T068;13263;12002196;30.07.2024;;17:00:02;0:00:00;0;H;A3;30.07.2024;BAYRONO;;;TRACTERM;10000951;47
30035226;30.07.2024;SPEQ-TEMA-T052;13263;12002180;30.07.2024;30.07.2024;18:31:34;20:00:00;1,47;H;A3;30.07.2024;DOUGLASB;120026102;31.07.2024;TRACTERM;10000774;142
30035227;01.07.2024;SPEQ-TEMA-GP10;13220;12003135;31.07.2024;31.07.2024;8:00:00;11:00:00;3;H;A3;31.07.2024;LUISAC;120026103;19.08.2024;ASCENSOR;;
30035228;31.07.2024;SPEQ-TEMA-TL10;13294;12004418;31.07.2024;31.07.2024;12:54:00;13:19:00;0,42;H;A3;31.07.2024;YANO;;;TRULIFT;10000951;47
30035229;01.08.2024;SPEQ-TEMA-TL06;13294;12002216;01.08.2024;01.08.2024;1:40:07;1:53:00;0,21;H;A3;01.08.2024;DOUGLASB;;05.08.2024;TRULIFT;30000247;142
30035230;01.08.2024;SPEQ-TEMA-T079;13264;12003374;01.08.2024;01.08.2024;1:49:19;2:23:00;0,56;H;A3;01.08.2024;DOUGLASB;120026104;05.08.2024;TRACTERM;246;142
30035231;01.08.2024;SPEQ-TEMA-T054;13263;12002182;01.08.2024;01.08.2024;2:11:33;2:36:00;0,41;H;A3;01.08.2024;DOUGLASB;;05.08.2024;TRACTERM;10000774;142
30035232;01.08.2024;SPEQ-TEMA-RT36;13254;12004746;14.08.2024;14.08.2024;9:00:00;16:00:00;7;H;A3;01.08.2024;DOUGLASB;120026231;19.08.2024;GRURTG;10000774;142
30035240;02.08.2024;SPEQ-TEMA-T088;13264;12003383;02.08.2024;02.08.2024;3:38:43;3:52:00;0,22;H;A3;02.08.2024;DOUGLASB;120026142;;TRACTERM;30000247;142
30035241;02.08.2024;SPEQ-TEMA-P065;13282;12002114;02.08.2024;;8:04:56;0:00:00;0;H;A3;02.08.2024;BAYRONO;120026120;;PLATAFOR;10000951;47
30035242;02.08.2024;SPEQ-TEMA-T082;13264;12003377;02.08.2024;;8:16:19;0:00:00;0;H;A3;02.08.2024;BAYRONO;120026121;;TRACTERM;10000951;47
